date,MYS,VNM,PHL
2023-10-02,0.0,9.0,1246.0
2023-10-03,0.0,17.0,0.0
2023-10-04,0.0,0.0,0.0
2023-10-05,0.0,50.0,0.0
2023-10-06,0.0,28.0,0.0
2023-10-07,0.0,32.0,0.0
2023-10-08,933.0,11.0,0.0
2023-10-09,0.0,2.0,1034.0
2023-10-10,0.0,11.0,0.0
2023-10-11,0.0,0.0,0.0
2023-10-12,0.0,53.0,0.0
2023-10-13,0.0,0.0,0.0
2023-10-14,0.0,65.0,0.0
2023-10-15,1052.0,11.0,0.0
2023-10-16,0.0,13.0,1469.0
2023-10-17,0.0,0.0,0.0
2023-10-18,0.0,0.0,0.0
2023-10-19,0.0,0.0,0.0
2023-10-20,0.0,0.0,0.0
2023-10-21,0.0,0.0,0.0
2023-10-22,1132.0,0.0,0.0
2023-10-23,0.0,0.0,1198.0
2023-10-24,0.0,0.0,0.0
2023-10-25,0.0,0.0,0.0
2023-10-26,0.0,0.0,0.0
2023-10-27,0.0,0.0,0.0
2023-10-28,0.0,0.0,0.0
2023-10-29,1339.0,0.0,0.0
2023-10-30,0.0,0.0,1097.0
2023-10-31,0.0,0.0,0.0
2023-11-01,0.0,0.0,0.0
2023-11-02,0.0,0.0,0.0
2023-11-03,0.0,0.0,0.0
2023-11-04,0.0,0.0,0.0
2023-11-05,1692.0,0.0,0.0
2023-11-06,0.0,0.0,933.0
2023-11-07,0.0,0.0,0.0
2023-11-08,0.0,0.0,0.0
2023-11-09,0.0,0.0,0.0
2023-11-10,0.0,0.0,0.0
2023-11-11,0.0,0.0,0.0
2023-11-12,1801.0,0.0,0.0
2023-11-13,0.0,0.0,914.0
2023-11-14,0.0,0.0,0.0
2023-11-15,0.0,0.0,0.0
2023-11-16,0.0,0.0,0.0
2023-11-17,0.0,0.0,0.0
2023-11-18,0.0,0.0,0.0
2023-11-19,0.0,0.0,0.0
2023-11-20,0.0,0.0,1333.0
2023-11-21,0.0,0.0,0.0
2023-11-22,0.0,0.0,0.0
2023-11-23,0.0,0.0,0.0
2023-11-24,0.0,0.0,0.0
2023-11-25,0.0,0.0,0.0
2023-11-26,0.0,0.0,0.0
2023-11-27,0.0,0.0,0.0
2023-11-28,0.0,0.0,0.0
2023-11-29,0.0,0.0,0.0
2023-11-30,0.0,0.0,0.0
2023-12-01,,,
2023-12-02,,,
2023-12-03,,,
